拽布拖麻 拽布披麻 披麻带索 拖麻拽布 养生丧死
卓立鸡群 鹤立鸡群 龙蟠虎伏 龙骧虎踤 岳岳磊磊
置之脑后 一去不复返 放马华阳 废书而叹 忍无可忍
拉拉杂杂 无理取闹 殃及池鱼 乱七八糟 寻事生非
发奋图强 见义勇为 勇往直前 矢志不移 志高气扬
身名俱灭 遗臭万载 自取灭亡 坏法乱纪 败德辱行
比物属事 有例可援 因乌及屋 比物丑类 不乏先例
逐末舍本 逐末弃本 逐末忘本 略迹论心 不矜细行
话长说短 言谈举止 说短论长 说长道短 识才尊贤
犊牧采薪 孤魂野鬼 山上无老虎，猴子称大王 鳏寡孤独 无亲无故
不可多得 微乎其微 一分一毫 一些半些 一星半点
不差上下 无可比拟 因人而异 相差无几 小异大同
以口问心 极智穷思 计研心算 衡情酌理 苦思冥想
赏功罚罪 成人之善 以誉为赏 赏一劝众 赏一劝百
俭以养德 不饮盗泉 习俗移性 一谦四益 俭以养廉
极往知来 观往知来 长虑却顾 长虑后顾 彰往考来
情投意忺 情投谊合 一清二楚 运用自如 一见如旧
骚情赋骨 凤彩鸾章 凤采鸾章 古貌古心 霞姿月韵
敦本务实 朴实无华 应变无方 公正不阿 信而有证
寂天寞地 不上不落 入地无门 爽然自失 无了根蒂
踔厉奋发 磊落飒爽 鼻头出火 鼻端出火 壮发冲冠
照功行赏 计功行赏 论功行赏 论功封赏 论功行封
莞尔而笑 满脸春风 喜溢眉梢 满脸春色 眉飞眼笑
同心叶力 同心一力 相因相生 千生万劫 代代相传
斯斯文文 出神入定 鸿轩凤翥 专心一志 鹄峙鸾停
托物寓感 寓情于景 托物寓兴 触物兴怀 感今惟昔
风驰电击 愤不顾身 一日万里 计不旋跬 见机而作
卖公营私 一己之私 自私自利 私心杂念 卖主求荣
稀奇古怪 龙鬼蛇神 屯毛不辨 邈若河汉 奇想天开
无际可寻 无所不可 无机可乘 独一无二 于心无愧
识明智审 聪明智慧 洞中肯綮 目达耳通 聪明才智
隐迹埋名 遮掩耳目 遮人眼目 藏头亢脑 游辞巧饰
心如铁石 心如坚石 心如金石 确固不拔 确乎不拔
目下十行 五行俱下 蹑影追风 追风蹑景 驽箭离弦
卤莽灭裂 顾头不顾尾 浮皮潦草 肤皮潦草 草率将事
洞中肯綮 胸有悬镜 睹著知微 睹着知微 洞察其奸
词严义密 词正理直 洞察一切 埋头苦干 运用自如
雕盘绮食 甘旨肥浓 八珍玉食 水陆杂陈 炰鳖脍鲤
遇物持平 言方行圆 直内方外 外方内员 危言正色
攒零合整 兼收并蓄 雾集云合 累卵之危 日积月累
义结金兰 视为知己 和睦相处 有无相通 善与人交
不值一驳 无情少面 无所可否 不落俗套 不足为意
不言不语 缄口无言 闭口不言 默默无言 钳口不言
书香世家 书香人家 书香门户 书香门第 枕典席文
嗜杀成性 娇生惯养 积习难改 习以成俗 事过情迁
遵养晦时 表里受敌 相忍为国 一不压众，百不随一 以弱胜强
避李嫌瓜 避瓜防李 避人耳目 避毁就誉 违强陵弱
雨笠烟蓑 雨蓑风笠 雨蓑烟笠 渔翁之利 烟蓑雨笠
一而二，二而一 一模一样 同出一辙 异名同实 名实相副
用心竭力 热情洋溢 通计熟筹 竭忠尽智 全力以赴
束兵秣马 谷马砺兵 裹血力战 励志竭精 无天于上，无地于下
同出一辙 一模一样 一毫不差 同符合契 一般无二
色色俱全 十全十美 无施不可 洞察一切 人尽其才
窃窃私语 嘁嘁喳喳 窃窃私议 不言不语 瘦骨如柴
和睦相处 鸿案鹿车 义气相投 百年好合 言和意顺
曲尽奇妙 论议风生 言之有序 逸群之才 利齿能牙
原封未动 不足轻重 囿于成见 语无诠次 笑而不答
惊惶失色 惊慌失色 恶言厉色 黄干黑廲 无颜落色
终始不渝 信守不渝 终始若一 不易之典 始终不懈
谋臣武将 谋臣猛将 神谟庙算 运筹出奇 宏图大志
诲奸导淫 党邪陷正 河伯为患 邪魔外祟 狐媚魇道
豕窜狼逋 鼠窜狼奔 蒙混过关 狐奔鼠窜 溃兵游勇
永世无穷 长生不死 漫无止境 百世不易 永永无穷
鹰拿雁捉 风行电照 飙发电举 如狼如虎 燕跃鹄踊
有问必答 满打满算 男女老少 男女老小 男女老幼
明明白白 明辨是非 了了可见 历历可辨 分星擘两
一清二楚 洞察一切 运用自如 丁一确二 嘴清舌白
暮云春树 春树暮云 落月屋梁 驿使梅花 驿路梅花
有隙可乘 勤能补拙 以功补过 有机可乘 机事不密
撒诈捣虚 诈败佯输 做鬼做神 矫言伪行 矫情饰诈
月晕础润 塔尖上功德 十之八九 见世生苗 鹏霄万里
日迈月征 日征月迈 今月古月 日新月盛 露往霜来
不复堪命 流落失所 忍无可忍 无所依归 矢口狡赖
不挑之祖 万流景仰 重气徇命 重气猣名 敬贤爱士
没精打彩 萎糜不振 凤狂龙躁 萎靡不振 心上心下
出口伤人 背义负信 恶语伤人 逆道乱常 背义负恩
天上石麟 天上麒麟 遗风余采 翩翩公子 才学兼优
竭力虔心 孜孜无怠 孜孜不怠 孜孜不懈 通计熟筹
朴素无华 朴实无华 避毁就誉 敦默寡言 重厚寡言
鸟道羊肠 爬山涉水 东踅西倒 创业维艰 艰难曲折
唠唠叨叨 侈侈不休 张嘴挢舌 闪烁其词 刀俎余生
秤锤落井 梗迹萍踪 断线偶戏 大败亏轮 破烂不堪
经邦论道 鼎鼐调和 持衡拥璇 安国宁家 纬武经文
河倾月落 薄暮冥冥 旰食宵衣 暮色苍茫 宵衣旰食
乃我困汝 大败亏轮 大败亏输 害人不浅 负德辜恩
稔恶不悛 为恶不悛 百折不移 造恶不悛 义不反顾
心灰意冷 忧心悄悄 愁眉蹙额 畏葸不前 畏缩不前
扶危救困 救困扶危 救难解危 怜贫恤老 诱掖奖劝
乘利席胜 有志者事竟成 忍苦耐劳 苦尽甜来 一决胜负
耳视目食 目食耳视 耳食之谈 耳食之言 东西易面
目瞪口呆 直眉瞪眼 目瞪舌强 目怔口呆 目瞪舌彊
未形之患 美中不足 朴斫之材 未能免俗 方兴未已
嚼腭搥床 冲冠发怒 冲冠怒发 切齿痛恨 刺心切骨
大步流星 快步流星 脚不沾地 脚不点地 雾散云披
修辞立诚 秉节持重 章决句断 甄心动惧 刻章琢句
好天良夜 爽心悦目 悦目赏心 锦片前程 黼蔀黻纪
攘来熙往 熙来攘往 马如流水 马如游龙 屯街塞巷
革旧图新 避俗趋新 弃故揽新 舍旧谋新 改朝换代
足衣足食 肥甘轻暖 暖衣饱食 裘马清狂 家道从容
惊才绝艳 锦心绣肠 潘江陆海 唾地成文 满腹文章
挹彼注兹 血流如注 大雨如注 掇菁撷华 摘胆剜心
侃侃而言 款款而谈 直言无讳 正大光明 谠言嘉论
才高行洁 握瑜怀瑾 贞高绝俗 雪操冰心 远见卓识
避瓜防李 避李嫌瓜 不落俗套 避人耳目 恶不去善
贝阙珠宫 珠宫贝阙 桂殿兰宫 奇珍异宝 异宝奇珍
婀娜多姿 柔情绰态 娉婷袅娜 娟好静秀 千娇百媚
步履维艰 老迈龙钟 进退无措 进退路穷 东摇西摆
举止失措 手足无措 无所措手足 踉踉跄跄 惊慌失措
千里同风 四海波静 一路风清 安安稳稳 海不扬波
别具一格 另眼看待 另有洞天 话里有话 话中有话
幡然悔悟 爽心豁目 洞察其奸 宿弊一清 洞察一切
神飞气扬 感慨激昂 激昂慷慨 丰神异彩 雄伟壮观
忐忑不安 忐忑不定 惶惶不安 惶恐不安 神丧胆落
放意肆志 恣情纵欲 横无忌惮 恣心纵欲 任达不拘
克敌制胜 必操胜券 以一持万 稳操胜券 稳操胜算
深信不疑 不爽毫发 无所不备 巨细无遗 心甘情原
贯斗双龙 龙翰凤雏 龙翰凤翼 拿云捉月 东南竹箭
避李嫌瓜 避瓜防李 自我解嘲 避人耳目 避毁就誉
析律贰端 析律舞文 兴讹造讪 淫言诐行 邪魔歪道
鸡犬不闻 鸿稀鳞绝 兔葵燕麦 身后萧条 碌碌寡合
满脸春风 喜溢眉梢 莞尔而笑 满脸春色 一笑百媚
同德协力 一心一德 协心戮力 一心同归 一心同功
生拉硬扯 生拖死拽 横拖竖拉 牵丝攀藤 牛不喝水强按头
杳无信息 杳无音讯 音信杳无 杳无影响 悬而未决
稔恶不悛 造恶不悛 不管一二 毫不利己，专门利人 为恶不悛
嚎天喊地 嚎天动地 触目恸心 鬼哭狼嚎 神号鬼哭
离经叛道 离经畔道 背本就末 众叛亲离 避迹违心
人满为患 百凡待举 填街塞巷 汲汲忙忙 劳民动众
自我表现 有所作为 自媒自衒 勤学苦练 克尽厥职
万苦千辛 千辛万苦 久历风尘 饱经忧患 千变万状
囊锥露颖 生花之笔 生花妙笔 龙翰凤雏 龙翰凤翼
三星在天 东方千骑 逐新趣异 奇技淫巧 宋玉东墙
心浮气躁 顾头不顾尾 风雷火炮 慌慌张张 肤皮潦草
反经合义 言行相符 合情合理 正直无邪 蹈仁履义
百死一生 命若悬丝 羊落虎口 万死一生 幕燕鼎鱼
马上功成 马上得天下 揆文奋武 经文纬武 文治武力
铁狱铜笼 闭境自守 噤口捲舌 噤口卷舌 画地刻木
一心一德 一心同功 同德协力 同心合力 同心并力
损人害己 飞谋钓谤 有一利必有一弊 败德辱行 挑拨离间
夸大其词 供过于求 言之过甚 名过其实 声闻过情
智穷才尽 前功尽废 民穷财尽 民穷财匮 万念俱寂
器宇轩昂 气宇轩昂 精神百倍 威风八面 汪洋自恣
囊匣如洗 身无分文 步雪履穿 上无片瓦，下无卓锥 冷窗冻壁
陈谷子烂芝麻 鸡毛蒜皮 不足轻重 泥车瓦马 闲言赘语
赌咒发誓 拳拳盛意 来者不拒 虚己以听 毅然决然
铜心铁胆 九牛拉不转 咬定牙关 励志竭精 不拔之志
神怡心旷 恢宏大度 心旷神恬 心怡神旷 心旷神愉
东零西碎 邪门歪道 里出外进 垢面蓬头 不三不四
旁指曲谕 半上半下 好心好意 半半路路 代为说项
重起炉灶 前覆后戒 来处不易 覆车之戒 小屈大申
一廉如水 清廉正直 逶迤退食 臣心如水 却金暮夜
相因相生 相生相成 表里相依 相克相济 井井有序
蛮不讲理 蛮横无理 横蛮无理 出言无状 恶语伤人
优游自若 会者不忙 不避艰险 守正不挠 磊落不凡
继绝存亡 兴微继绝 凤子龙孙 兴灭继绝 家道中落
违天悖人 违天逆理 负类反伦 诞妄不经 诞罔不经
利齿能牙 灵心慧齿 斗唇合舌 谈论风生 心巧嘴乖
托物陈喻 竿头一步 牵物引类 讨类知原 化及豚鱼
旧地重游 不乏先例 还原反本 钓游之地 还淳反古
百花争艳 逞娇呈美 露红烟紫 异木奇花 鲜艳夺目
以意为之 于事无补 有害无利 一无所长 惟利是视
安土重旧 代马望北 莼鲈之思 北风之恋 安土重迁
始终不懈 从头彻尾 终始不渝 贼心不死 代代相传
井井有方 八面圆通 有头有脑 有板有眼 投刃皆虚
难乎为继 难以为继 人心隔肚皮 变化不测 左右两难
此风不可长 不足为法 理所不容 不屑教诲 救过不赡
有家难奔 有国难投 束手就困 不服水土 难乎为继
雍荣华贵 雍容华贵 鹄峙鸾停 鸿轩凤翥 兰心蕙性
织楚成门 三家村 蓬门筚户 茅屋采椽 仅容旋马
心口如一 心口相应 口诵心维 口角风情 糖舌蜜口
超然自逸 删华就素 超然自得 天理人情 超凡出世
热情洋溢 举世瞩目 色色俱全 一室生春 钉头磷磷
和蔼近人 和蔼可亲 心直嘴快 心直口快 嘴直心快
一室生春 怡然自若 悦目赏心 神完气足 酣然入梦
大声疾呼 拔树撼山 拽巷逻街 拽巷啰街 拽巷攞街
爱不忍释 盛情难却 爱不释手 不由自主 经久不息
正身明法 知情不举 立此存照 各抒所见 问心无愧
见仁见智 见智见仁 一偏之见 一隅之见 另眼看待
一高二低 以古为鉴 以弱胜强 忘战必危 安危相易
不愧下学 不耻下问 不自满假 赔身下气 虚己受人
造次颠沛 囊匣如洗 步雪履穿 牛衣岁月 流落江湖
搴旗斩将 铸剑为犁 以战去战 振兵泽旅 铸甲销戈
高斋学士 十死不问 十室容贤 十十五五 十指连心
负气含灵 无明业火 瞋目扼腕 咆哮如雷 爆跳如雷
消愁解闷 排忧解难 消愁释愦 柔远镇迩 怡志养神
石火风烛 石火风灯 转瞬之间 人生朝露 一时半霎
铜心铁胆 金声玉色 钢浇铁铸 铁面枪牙 雷打不动
大张声势 成名成家 游光扬声 大肆宣传 生动活泼
刑期无刑 妄谈祸福 不根之谈 一文不值 凭空捏造
变古易常 变故易常 变古易俗 刑期无刑 敩学相长
冥昭瞢闇 惨无天日 云迷雾锁 云迷雾罩 漆黑一团
诲人不惓 逊志时敏 教导有方 词严义密 运用自如
春树暮云 暮云春树 驿使梅花 驿路梅花 落月屋梁
避迹藏时 马腹逃鞭 蒙混过关 指李推张 王顾左右而言他
忘情负义 负义忘恩 负德辜恩 负恩忘义 恩甚怨生
不容置喙 以杀止杀 以杀去杀 理所不容 此风不可长
久历风尘 饱经忧患 万苦千辛 千辛万苦 久而久之
引物连类 庐山真面目 露马脚 草蛇灰线 有鼻子有眼
艰难困苦 如蹈水火 狼艰狈蹶 风霜雨雪 若涉渊水
改朝换代 三十六行 三百六十行 不乏先例 遗风余烈
广土众民 枝布叶分 兼收并采 旁搜博采 十口相传
铁板铜弦 龙章秀骨 倒峡泻河 雄深雅健 掷地作金石声
深得人心 众口交赞 广土众民 万流景仰 时望所归
不忙不暴 平心静气 优游自若 宽以待人 不自满假
不得已而为之 头一无二 利出一孔 一心一意 计无付之
嗒然若丧 咄咄书空 椎胸顿足 没精打彩 无精打彩
自得其乐 乐在其中 饶有风趣 乐成人美 陶然自得
进退中绳 进退应矩 进退有节 进退有度 井井有序
负俗之累 话中带刺 当场出丑 人言啧啧 名不符实
侃侃而言 不忙不暴 言气卑弱 开口见心 守正不挠
急痛攻心 形色仓皇 进退维亟 急敛暴征 风雷火炮
呕心抽肠 捶胸跌脚 捶胸顿脚 捶胸跌足 凄入肝脾
晓以大义 晓以利害 通元识微 家至户晓 通权达理
挂席为门 蜂窠蚁穴 人微望轻 小户人家 材薄质衰
干端坤倪 乾端坤倪 鱼游濠上 听风听水 白鱼赤乌
不偏不党 无所畏忌 无忧无虑 无所忌讳 随俗沉浮
温文儒雅 林下风度 贤母良妻 闻融敦厚 宽大为怀
全力以赴 决命争首 尽力而为 通计熟筹 鼓脑争头
民富国强 鸾飞凤舞 丰亨豫大 国富民安 国富兵强
出头露面 显山露水 自我表现 老王卖瓜 戴头识脸
推本溯源 出谋献策 收残缀轶 扬长避短 追本穷源
椎胸顿足 嗒然若丧 叩心泣血 拊心泣血 咄咄书空
雷奔云谲 壮气凌云 光彩耀目 龙腾虎啸 声振林木
一日千丈 火然泉达 悬崖转石 风行电照 飙发电举
各取所需 各就各位 各执己见 各自为战 蹠狗吠尧
河斜月落 月落星沉 河倾月落 兔起乌沉 月落参横
无以复加 至高无上 生米做成熟饭 生米煮成熟饭 苦不可言
名垂万古 永矢弗谖 各执己见 以战养战 百折不移
剥皮抽筋 血风肉雨 虎狼之势 恶声恶气 狼猛蜂毒
抛乡离井 云收雨散 酒阑人散 摇席破座 封刀挂剑
分厘毫丝 毛发丝粟 一针一线 一草一木 一丝半粟
自诒伊戚 披毛求疵 有己无人 无事生非 沾沾自衒
拜鬼求神 求福禳灾 避祸就福 荣谐伉俪 和气致祥
一面之词 渔人得利 鼠雀之牙 惹事生非 招是搬非
广土众民 千汇万状 丰富多彩 兼收并采 千变万状
汪洋自恣 壮发冲冠 威风八面 拏风跃云 倒峡泻河
久历风尘 饱经忧患 久而久之 万苦千辛 千辛万苦
倚傍门户 弃甲投戈 舍己从人 弃逆归顺 趋时附势
竿头直上 驽箭离弦 击电奔星 平步登天 雾散云披
春和景明 莺飞草长 红情绿意 春暖花香 春暖花开
骈门连室 成千上万 车载船装 表里相依 成千累万
齐名并价 一心同归 分进合击 与受同科 众口一辞
流落江湖 漂蓬断梗 雨沐风餐 金钗换酒 丧家之狗
勤能补拙 知过能改 感恩怀德 一清二楚 词正理直
大张其词 大张声势 张大其词 敲锣放炮 敲锣放砲
权时制宜 逐机应变 洞察其奸 运用自如 谈吐生风
百世不磨 不废江河 远垂不朽 万世流芳 同垂不朽
较德焯勤 重望高名 丰功伟绩 有所作为 明效大验
龙骧凤矫 凤翥龙翔 舞凤飞龙 鸾飞凤翥 电闪雷鸣
不吝指教 来世不可待 不露形色 明人不做暗事 不落俗套
表里相依 相因相生 相克相济 相生相成 有凭有据
吾自有处 自我作故 自我作古 不落俗套 皂白不分
俭故能广 肥甘轻暖 物阜民丰 国富兵强 物阜民康
所见略同 终始不渝 行合趋同 千古一辙 始终不懈
欲扬先抑 按行自抑 诱掖奖劝 高飞远遁 抑强扶弱
以卵敌石 以石投卵 卵与石斗 以卵击石 以卵投石
泥菩萨过江 自救不暇 束手就困 不复堪命 吃不了兜着走
翠绕珠围 珠围翠绕 珠光宝气 遗珠弃璧 翠围珠绕
事往日迁 云消雨散 时移世异 前功尽废 万念俱寂
寒风侵肌 天寒地冻 鸟啼花落 冰天雪窖 如蹈水火
砌词捏控 造言生事 造言捏词 矫情饰诈 耍花腔
去粗取精 捐弃前嫌 省烦从简 澄沙汰砾 伐毛洗髓
矢志不移 指日誓心 誓天指日 矢忠不二 发奋图强
枕流漱石 枕石漱流 漱石枕流 栖冲业简 凿坏以遁
博学多才 远见卓识 逸群之才 才识过人 洽闻强记
惟妙惟肖 绘影绘声 绘声绘影 惟肖惟妙 论议风生
无情无绪 冷酷无情 兴致索然 一无所获 威风扫地
钻山塞海 喉长气短 牵鬼上剑 如蹈水火 作舍道旁
宾客盈门 十口相传 枝繁叶茂 广土众民 丰富多彩
谋财害命 倾家竭产 江洋大盗 奔走钻营 横征暴赋
