身名俱灭 遗臭万载 自取灭亡 败德辱行 坏法乱纪
比物属事 因乌及屋 比物丑类 有例可援 众多非一
逐末舍本 逐末弃本 逐末忘本 略迹论心 不矜细行
话长说短 言谈举止 一己之见 识才尊贤 鉴影度形
犊牧采薪 幺豚暮鹨 孤魂野鬼 鳏寡孤独 孤独鳏寡
不可多得 一分一毫 微乎其微 一星半点 一些半些
不差上下 相差无几 大同小异 小异大同 无可比拟
以口问心 极智穷思 苦思冥想 衡情酌理 左思右想
广结良缘 成人之善 劝善戒恶 劝善黜恶 积德累善
俭以养德 俭以养廉 啬己奉公 俭可养廉 节用爱民
极往知来 观往知来 长虑却顾 长虑后顾 彰往考来
情投谊合 情投意忺 义气相投 一见如旧 百年好合
骚情赋骨 雅人韵士 古貌古心 风流儒雅 霞姿月韵
敦本务实 信而有证 经验之谈 应变无方 不务空名
寂天寞地 不上不落 爽然自失 计穷途拙 走投没路
踔厉奋发 鼻头出火 鼻端出火 磊落飒爽 慷慨激烈
计功行赏 照功行赏 论功行赏 论功封赏 论功行封
满脸春风 莞尔而笑 满脸春色 开眉展眼 欢天喜地
代代相传 千生万劫 同垂不朽 继继存存 继继绳绳
出神入定 斯斯文文 专心一志 全神灌注 鸿轩凤翥
托物寓感 托物寓兴 触物兴怀 寓情于景 心向往之
愤不顾身 风驰电击 计不旋跬 突然袭击 骁勇善战
卖公营私 一己之私 自私自利 营私罔利 私心杂念
稀奇古怪 龙鬼蛇神 邈若河汉 怪诞诡奇 恢恑憰怪
无际可寻 各执己见 无所不可 无庸赘述 将机就机
识明智审 聪明智慧 洞中肯綮 多谋善断 心巧嘴乖
隐迹埋名 遮掩耳目 遮人眼目 游辞巧饰 闪烁其词
金兰之交 铁心石肠 心如铁石 心如坚石 确固不拔
目下十行 五行俱下 驽箭离弦 声威大震 计不旋跬
卤莽灭裂 顾头不顾尾 草率将事 草率从事 肤皮潦草
胸有悬镜 睹着知微 睹著知微 通幽洞冥 洞中肯綮
埋头苦干 词严义密 竭力虔心 砥志研思 干干翼翼
雕盘绮食 八珍玉食 甘旨肥浓 炰鳖脍鲤 异宝奇珍
遇物持平 秉公任直 言方行圆 公正不阿 危言正色
攒零合整 堆案盈几 麇至沓来 雾集云合 凫居雁聚
义结金兰 视为知己 忘年之交 弹冠结绶 一面如旧
不值一驳 避瓜防李 避李嫌瓜 无情少面 不露形色
缄口无言 不言不语 钳口不言 闭口不言 吞言咽理
书香世家 书香门户 书香人家 书香门第 世代书香
嗜杀成性 习俗移性 好为事端 日以为常 上好下甚
一不压众，百不随一 相忍为国 表里受敌 遵养晦时 以弱胜强
避李嫌瓜 避瓜防李 避人耳目 避毁就誉 违强陵弱
雨蓑风笠 雨笠烟蓑 雨蓑烟笠 载沉载浮 渔翁之利
一而二，二而一 一模一样 异名同实 同出一辙 一般无二
竭力虔心 殚谋戮力 用心竭力 全力以赴 竭智尽力
谷马砺兵 励志竭精 无天于上，无地于下 束兵秣马 清身洁己
同出一辙 一模一样 一毫不差 同符合契 一般无二
色色俱全 洞察一切 十全十美 无施不可 人尽其才
窃窃私语 窃窃私议 嘁嘁喳喳 瘦骨如柴 惨然不乐
鸿案鹿车 和睦相处 百年谐老 情投意忺 情投谊合
曲尽奇妙 论议风生 利齿能牙 逸群之才 言之有序
囿于成见 语无诠次 原封未动 无所容心 不足轻重
惊慌失色 惊惶失色 恶言厉色 黄干黑廲 急痛攻心
终始不渝 信守不渝 终始若一 连绵不绝 始终不懈
谋臣武将 谋臣猛将 智勇双全 骁勇善战 运筹出奇
诲奸导淫 剗恶锄奸 刬恶锄奸 党邪陷正 神奸巨蠹
豕窜狼逋 溃兵游勇 蒙混过关 鼠窜狼奔 狐奔鼠窜
漫无止境 没世不渝 长生不死 矢志不渝 永世无穷
鹰拿雁捉 飙发电举 风行电照 一日万里 春风野火
有问必答 满打满算 尽多尽少 诸亲六眷 男女老小
明辨是非 明明白白 白黑分明 豁然确斯 洗眉刷目
一清二楚 洞察一切 嘴清舌白 丁一确二 众目昭彰
春树暮云 暮云春树 落月屋梁 停云落月 驿路梅花
有隙可乘 攻疾防患 勤能补拙 有机可乘 以功补过
矫言伪行 撒诈捣虚 诈败佯输 做鬼做神 没查没利
月晕础润 塔尖上功德 十之八九 指日可下 见世生苗
日迈月征 日征月迈 贞下起元 露往霜来 今月古月
不复堪命 矢口狡赖 忍无可忍 殊深轸念 骨化形销
万流景仰 令人起敬 重望高名 不挑之祖 慕名而来
没精打彩 萎糜不振 萎靡不振 凤狂龙躁 失魂荡魄
出口伤人 背义负信 背义负恩 逆道乱常 忘恩背义
天上石麟 天上麒麟 遗风余采 翩翩公子 身显名扬
竭力虔心 孜孜不懈 孜孜无怠 孜孜不怠 尽力而为
朴素无华 玩故习常 避毁就誉 朴实无华 朴讷诚笃
鸟道羊肠 艰难曲折 创业维艰 难乎为继 难以为继
张嘴挢舌 唠唠叨叨 一口一声 侈侈不休 闪烁其词
大败亏轮 秤锤落井 梗迹萍踪 断线偶戏 破烂不堪
经邦论道 安国宁家 鼎鼐调和 持衡拥璇 纬武经文
薄暮冥冥 河倾月落 旰食宵衣 暮色苍茫 途穷日暮
乃我困汝 大败亏轮 怀冤抱屈 害人不浅 负德辜恩
稔恶不悛 为恶不悛 造恶不悛 长恶靡悛 长恶不悛
黯然伤神 心灰意冷 忧心悄悄 愁眉蹙额 见势不妙
扶危救困 救困扶危 怜贫恤老 诱掖奖劝 救难解危
乘利席胜 有志者事竟成 反败为胜 忍苦耐劳 一决胜负
耳视目食 目食耳视 耳食之谈 耳食之言 淆乱视听
目瞪口呆 直眉瞪眼 目怔口呆 目瞪口僵 目瞪口张
美中不足 方兴未已 方滋未艾 未形之患 事不宜迟
嚼腭搥床 冲冠怒发 冲冠发怒 刺心切骨 切齿痛恨
脚不点地 一溜烟 如履平地 快步流星 大步流星
杜弊清源 秉节持重 修辞立诚 甄心动惧 谨行俭用
爽心悦目 好天良夜 良时美景 良辰媚景 悦目赏心
熙来攘往 攘来熙往 马如游龙 马如流水 屯街塞巷
革旧图新 避俗趋新 弃故揽新 舍旧谋新 铸新淘旧
肥甘轻暖 足衣足食 家道从容 暖衣饱食 裘马清狂
惊才绝艳 锦心绣肠 材雄德茂 潘江陆海 龙翰凤翼
挹彼注兹 血流如注 大雨如注 掇菁撷华 啖以重利
直言无讳 直言无隐 直言勿讳 侃侃而言 款款而谈
才高行洁 贞高绝俗 聪明智慧 握瑜怀瑾 雪操冰心
避瓜防李 避李嫌瓜 不落俗套 避人耳目 大言不惭
贝阙珠宫 珠宫贝阙 桂殿兰宫 异宝奇珍 奇珍异宝
婀娜多姿 柔情绰态 娉婷袅娜 娟好静秀 娉婷婀娜
步履维艰 老迈龙钟 进退无措 踨天促地 局天促地
举止失措 游移不定 踉踉跄跄 首尾两端 神使鬼差
四海波静 千里同风 一路风清 时清海宴 安安稳稳
别具一格 另眼看待 不落俗套 话里有话 话中有话
幡然悔悟 爽心豁目 了然于胸 洞察一切 真相大白
神飞气扬 感慨激昂 激昂慷慨 神完气足 英姿勃勃
忐忑不安 惶恐不安 惶惶不安 忐忑不定 忐忐忑忑
放意肆志 恣心纵欲 恣情纵欲 横无忌惮 任达不拘
克敌制胜 必操胜券 稳操胜券 乘利席胜 以一持万
不爽毫发 深信不疑 无所不备 无所不可 完好无缺
贯斗双龙 拿云捉月 龙翰凤翼 龙翰凤雏 才夸八斗
自我解嘲 避李嫌瓜 避瓜防李 文过遂非 避人耳目
析律贰端 深文周内 析律舞文 淫言诐行 邪魔歪道
鸡犬不闻 兔葵燕麦 鸿稀鳞绝 雨井烟垣 形单影双
满脸春风 满脸春色 莞尔而笑 喜溢眉梢 弯腰捧腹
同德协力 一心一德 协心戮力 同心并力 同心合力
生拖死拽 生拉硬扯 横拖竖拉 横拖倒拽 牵丝攀藤
杳无信息 音信杳无 杳无音讯 杳无影响 悬而未决
稔恶不悛 造恶不悛 为恶不悛 没世无闻 毫不利己，专门利人
嚎天喊地 嚎天动地 鬼哭狼嚎 触目恸心 抱头痛哭
背本就末 离经叛道 避迹违心 离经畔道 众叛亲离
人满为患 百凡待举 汲汲忙忙 哄动一时 一拥而入
自我表现 随才器使 以为后图 有所作为 大有可为
千辛万苦 万苦千辛 久历风尘 饱经忧患 排除万难
囊锥露颖 逞异夸能 才夸八斗 显山露水 生花之笔
三星在天 逐新趣异 迎新弃旧 奇技淫巧 另有洞天
心浮气躁 风雷火炮 慌慌张张 顾头不顾尾 浮皮潦草
反经合义 合情合理 言行相符 惬心贵当 蹈仁履义
百死一生 命若悬丝 羊落虎口 十死一生 万死一生
马上功成 马上得天下 积功兴业 以天下为己任 矫国革俗
铁狱铜笼 闭境自守 噤口捲舌 噤口卷舌 缄口不言
一心一德 一心同功 同德协力 同心并力 同心合力
东趋西步 损人害己 飞谋钓谤 串通一气 欺上瞒下
夸大其词 言之过甚 过甚其辞 供过于求 挢枉过正
智穷才尽 前功尽废 智尽能索 万念俱寂 力屈计穷
器宇轩昂 气宇轩昂 精神百倍 精彩逼人 威风八面
囊匣如洗 身无分文 步雪履穿 冷窗冻壁 上无片瓦，下无卓锥
闲言赘语 泥车瓦马 陈谷子烂芝麻 虚舟飘瓦 鸡毛蒜皮
拳拳盛意 披露肝胆 款语温言 款款而谈 赌咒发誓
铜心铁胆 九牛拉不转 励志竭精 咬定牙关 不拔之志
神怡心旷 恢宏大度 心旷神愉 心怡神旷 心旷神恬
东零西碎 不切实际 邪门歪道 拟非其伦 横见侧出
旁指曲谕 好心好意 有机可乘 有例可援 令人起敬
重起炉灶 小屈大申 饱经忧患 覆车之戒 来处不易
一廉如水 清廉正直 逶迤退食 却金暮夜 公正廉明
相因相生 相生相成 表里相依 相克相济 井井有序
蛮不讲理 横蛮无理 蛮横无理 出言无状 恶语伤人
不自满假 优游自若 不避艰险 恬不为意 磊落不凡
继绝存亡 兴微继绝 家道中落 改朝换代 坑家败业
违天悖人 蔑伦悖理 负类反伦 违天逆理 遁天妄行
利齿能牙 斗唇合舌 磕牙料嘴 嗑牙料嘴 性急口快
托物陈喻 牵物引类 化及豚鱼 十捉九着 十拿九稳
旧地重游 钓游之地 不乏先例 今昔之感 名胜古迹
百花争艳 逞娇呈美 鲜艳夺目 异木奇花 斗艳争芳
以意为之 于事无补 孤行己见 孤行己意 孤行一意
安土重旧 代马望北 安土重迁 莼鲈之思 千岁鹤归
从头彻尾 始终不懈 当务始终 终始不渝 代代相传
有头有脑 井井有方 有板有眼 投刃皆虚 一板一眼
众难群移 众难群疑 左右两难 人心隔肚皮 难乎为继
此风不可长 理所不容 不足为凭 不屑教诲 不足为法
有家难奔 有国难投 束手就困 不服水土 难乎为继
雍容华贵 雍荣华贵 鹄峙鸾停 典则俊雅 鸿轩凤翥
三家村 茅屋采椽 仅容旋马 偏乡僻壤 穷山僻壤
心口如一 口角风情 心口相应 口诵心维 如出一口
超然自逸 删华就素 了身脱命 逍遥自在 逍遥自得
举世瞩目 热情洋溢 欢聚一堂 色色俱全 百凡待举
心直嘴快 和蔼近人 和蔼可亲 心直口快 嘴直心快
一室生春 怡然自若 神完气足 神流气鬯 开眉展眼
大声疾呼 大吆小喝 死声唃气 拽巷啰街 拽巷逻街
爱不忍释 盛情难却 经久不息 爱不释手 心乡往之
推诚布公 正身明法 各抒所见 公明正大 罪恶昭彰
见仁见智 见智见仁 一偏之见 一隅之见 另眼看待
一高二低 递胜递负 以弱胜强 得失成败 成败兴废
不愧下学 不耻下问 不自满假 不吝指教 赔身下气
造次颠沛 牛衣岁月 囊匣如洗 挨冻受饿 在陈之厄
铸剑为犁 振兵释旅 搴旗斩将 以战去战 卖犊买刀
高斋学士 十死不问 十室容贤 十面埋伏 名门世族
无明业火 怒气冲冲 雷嗔电怒 负气含灵 爆跳如雷
消愁解闷 排忧解难 消愁释愦 柔远镇迩 买静求安
石火风灯 石火风烛 转瞬之间 瞬息之间 一时半刻
铜心铁胆 钢浇铁铸 不可动摇 一脚不移 金声玉色
大张声势 大肆宣传 成名成家 游光扬声 取信于民
刑期无刑 不屑教诲 不根之谈 欺公罔法 无为自化
敩学相长 井井有法 刑期无刑 教导有方 变故易常
冥昭瞢闇 惨无天日 驴年马月 薄暮冥冥 怪模怪样
诲人不惓 诲人不倦 谆谆善诱 逊志时敏 孜孜不辍
春树暮云 暮云春树 燕市悲歌 驿使梅花 驿路梅花
蒙混过关 马腹逃鞭 避迹藏时 指李推张 王顾左右而言他
忘情负义 负义忘恩 负德辜恩 负恩忘义 辜恩负义
不容置喙 以杀止杀 以杀去杀 理所不容 此风不可长
久历风尘 饱经忧患 千辛万苦 万苦千辛 久而久之
托物陈喻 引物连类 不可言喻 有根有底 十捉九着
艰难困苦 如蹈水火 若涉渊水 风霜雨雪 狼艰狈蹶
三百六十行 三十六行 不乏先例 改朝换代 遗风余烈
枝布叶分 兼收并采 广土众民 旁搜博采 十口相传
铁板铜弦 倒峡泻河 龙章秀骨 雄深雅健 倒山倾海
深得人心 众口交赞 万流景仰 博采众议 时望所归
不忙不暴 闻融敦厚 宽以待人 平心静气 守正不挠
不得已而为之 如之奈何 计无付之 头一无二 不知所可
嗒然若丧 咄咄书空 椎胸顿足 没精打彩 心灰意败
自得其乐 乐在其中 饶有风趣 陶然自得 有所作为
进退中绳 进退应矩 进退有度 进退有节 井井有序
负俗之累 话中带刺 人言啧啧 名不符实 言不顾行
侃侃而言 正大光明 言气卑弱 守正不挠 持正不阿
急痛攻心 形色仓皇 进退维亟 恶言厉色 急敛暴征
捶胸跌足 捶胸顿脚 捶胸跌脚 触目崩心 殊深轸念
晓以大义 晓以利害 家至户晓 通权达理 通元识微
挂席为门 置锥之地 立锥之地 蜂窠蚁穴 小户人家
干端坤倪 乾端坤倪 天授地设 白鱼赤乌 人众胜天
不偏不党 无所忌讳 无所畏忌 无忧无虑 无际可寻
温文儒雅 闻融敦厚 言气卑弱 贤母良妻 林下风度
决命争首 尽力而为 争名夺利 全力以赴 鼓脑争头
丰亨豫大 民富国强 鸾飞凤舞 物阜民康 物阜民丰
出头露面 自我表现 头面人物 显山露水 逞工炫巧
推本溯源 追本穷源 出谋献策 凿空投隙 推三阻四
椎胸顿足 凄入肝脾 剖肝泣血 捶胸跌脚 捶胸顿脚
壮气凌云 龙腾虎啸 雷奔云谲 雄伟壮观 感慨激昂
一日千丈 火然泉达 悬崖转石 黄尘清水 春风野火
各就各位 各取所需 各执己见 蹠狗吠尧 各自为战
河倾月落 河斜月落 月落星沉 静影沉璧 兔起乌沉
无以复加 至高无上 莫此为甚 深入膏肓 后悔无及
以战养战 永矢弗谖 拥兵自固 各执己见 名垂万古
剥皮抽筋 血风肉雨 恶声恶气 操之过激 极恶穷凶
云收雨散 摇席破座 抛乡离井 酒阑人散 变躬迁席
分厘毫丝 毛发丝粟 一丝半粟 一针一线 寸丝半粟
自诒伊戚 惹祸招灾 无事生非 损己利人 欺人自欺
拜鬼求神 求福禳灾 荣谐伉俪 和气致祥 遇难呈祥
一面之词 惹事生非 鼠雀之牙 招是搬非 渔人得利
广土众民 兼收并采 千汇万状 连州跨郡 旁搜博采
汪洋自恣 拏风跃云 倒峡泻河 壮发冲冠 壮气吞牛
久历风尘 饱经忧患 千辛万苦 万苦千辛 久而久之
倚傍门户 弃甲投戈 舍己从人 附势趋炎 成群结党
竿头直上 驽箭离弦 声誉鹊起 平步登天 一岁三迁
春和景明 莺飞草长 春暖花香 红情绿意 光彩耀目
成千上万 车载船装 骈门连室 成千成万 万万千千
分进合击 一心同归 内外夹攻 里外夹攻 齐名并价
漂蓬断梗 流落江湖 雨沐风餐 流离颠顿 流离颠痜
勤能补拙 知过能改 感恩怀德 久历风尘 将勤补拙
大张其词 大张声势 敲锣放砲 敲锣放炮 大肆宣传
逐机应变 权时制宜 多谋善断 应变无方 运用自如
百世不磨 不废江河 同垂不朽 远垂不朽 长生不死
较德焯勤 重望高名 丰功伟绩 丰功厚利 明效大验
龙骧凤矫 凤翥龙翔 舞凤飞龙 凤翥龙蟠 龙翔凤舞
不吝指教 来世不可待 不露形色 不容置喙 无所可否
相因相生 表里相依 相克相济 相生相成 有凭有据
吾自有处 予取予携 予取予夺 自我作故 文似其人
物阜民丰 物阜民康 肥甘轻暖 太平盛世 国富兵强
终始不渝 始终不懈 矢志不渝 没世不渝 极寿无疆
欲扬先抑 诱掖奖劝 相克相济 同心合力 同心并力
以卵敌石 以石投卵 卵与石斗 若卵投石 以卵击石
泥菩萨过江 自救不暇 束手就困 无计奈何 不复堪命
遗珠弃璧 贝阙珠宫 珠宫贝阙 功名利禄 珠围翠拥
事往日迁 云消雨散 时移世异 前功尽废 万念俱寂
寒风侵肌 天寒地冻 冰天雪窖 折胶堕指 如蹈水火
砌词捏控 造言生事 造言捏词 耍花腔 矫情饰诈
去粗取精 捐弃前嫌 澄沙汰砾 略迹论心 一扫而光
矢志不移 发奋图强 指日誓心 矢忠不二 誓天指日
枕流漱石 枕石漱流 漱石枕流 凿坏以遁 栖冲业简
博学多才 远见卓识 逸群之才 高才远识 多见广识
惟妙惟肖 绘声绘影 绘影绘声 惟肖惟妙 论议风生
无情无绪 冷酷无情 兴致索然 心如木石 冷心冷面
钻山塞海 喉长气短 牵鬼上剑 菱角磨作鸡头 作舍道旁
宾客盈门 十口相传 稠人广座 星月交辉 百凡待举
谋财害命 倾家竭产 明抢暗偷 东敲西逼 江洋大盗
一拥而入 一呼百应 势不可挡 蜂拥而上 声威大震
毫毛不犯 分毫不爽 锱铢不爽 十全十美 不爽毫发
巨细无遗 力均势敌 不爽毫发 无际可寻 世上无难事
