真相毕露 原形败露 凶相毕露 本相毕露 丑态毕露
负重吞污 负重含污 成人不自在，自在不成人 忍辱负重 忍尤含垢
虚词诡说 诡言浮说 捉风捕影 捉风捕月 捉影捕风
鸾飞凤舞 门不夜关 安乐窝 安心乐业 太平无事
布天盖地 成千上万 车载船装 骈门连室 万万千千
一男半女 三三五五 娱妻弄子 五男二女 拉家带口
拽布披麻 拽布拖麻 拖麻拽布 披麻带索 披麻戴孝
卓立鸡群 鹤立鸡群 独鹤鸡群 龙骧虎踤 龙蟠虎伏
心慵意懒 行眠立盹 忍无可忍 精疲力倦 切理会心
招是生非 招是惹非 招事惹非 无理取闹 无端生事
发奋图强 矢志不移 勇往直前 志美行厉 志得意满
身名俱灭 求全之毁 欺世盗名 为恶不悛 声名狼藉
比物属事 比物丑类 连类比事 比物连类 连类比物
逐末弃本 逐末舍本 逐末忘本 略迹论心 不矜细行
话长说短 察言观行 校短量长 言谈举止 月旦春秋
犊牧采薪 钟漏并歇 幺豚暮鹨 断子绝孙 怨女旷夫
铢两分寸 寥寥无几 一分一毫 一星半点 一些半些
相差无几 大同小异 不差上下 小异大同 不差毫厘
以口问心 巴前算后 霞思云想 焦思苦虑 冥思苦想
积德累善 劝善黜恶 劝善戒恶 赏善罚恶 广结良缘
俭以养德 俭以养廉 俭可养廉 躬行节俭 鹿裘不完
极往知来 观往知来 知往鉴今 彰往考来 数往知来
情投谊合 情投意忺 义气相投 和睦相处 深情厚谊
骚情赋骨 骚人墨士 骚人雅士 骚人逸客 骚翁墨客
经验之谈 学以致用 经一事，长一智 敦本务实 以往鉴来
入地无门 走投没路 上天无路，入地无门 计穷途拙 局天促地
热血沸腾 鼻端出火 鼻头出火 踔厉奋发 壮发冲冠
计功行赏 照功行赏 班功行赏 论功受赏 论功封赏
开眉展眼 满脸春风 莞尔而笑 喜溢眉梢 满脸春色
一脉相承 代代相传 承先启后 一脉相传 继继绳绳
斯斯文文 目不转睛 鹄峙鸾停 出神入定 心存目想
托物寓感 托物寓兴 情深一往 人非土木 心乡往之
击其不意 一哄而起 风驰电击 先下手为强 一哄而上
卖公营私 营私罔利 一己之私 自私自利 营私作弊
稀奇古怪 平淡无奇 奇才异能 千奇百怪 见所未见
逢机遘会 遭逢会遇 遭逢际会 遭际时会 遭遇际会
识明智审 聪明智慧 多谋善断 别具慧眼 心巧嘴乖
遮人眼目 遮掩耳目 隐占身体 闻雷失箸 矫情饰行
心如铁石 心如金石 心如坚石 确乎不拔 铁打心肠
目下十行 十行俱下 五行俱下 驽箭离弦 倚马七纸
卤莽灭裂 草率将事 草率从事 顾头不顾尾 小手小脚
胸有悬镜 烧犀观火 通幽洞微 识明智审 洞烛其奸
慎重其事 一毫不苟 郑重其辞 竭力虔心 埋头苦干
雕盘绮食 水陆杂陈 炮龙烹凤 八珍玉食 铜盘重肉
直内方外 秉公任直 正视绳行 公正廉明 正大光明
攒零合整 累土聚沙 渊渟泽汇 七拼八凑 雾集云合
忘年之交 义结金兰 旧雨新知 和睦相处 忘年交
怙过不悛 改过不吝 矢口否认 矢口抵赖 顽固不化
闭口不言 缄口无言 杜口无言 缄口不言 默默无言
书香门户 书香世家 书香人家 书香门第 世代书香
嗜杀成性 豺狼成性 积习难改 山河易改，本性难移 逞凶肆虐
彼众我寡 以弱胜强 强龙不压地头蛇 龙腾虎踞 卵石不敌
避毁就誉 避李嫌瓜 避瓜防李 嘁嘁喳喳 说短论长
雨笠烟蓑 雨蓑风笠 雨蓑烟笠 绿蓑青笠 渔翁之利
一而二，二而一 貌离神合 一模一样 同门异户 异名同实
殚谋戮力 千方百计 百计千方 用心竭力 钻天觅缝
谷马砺兵 奋武扬威 发宪布令 冲锋陷锐 冲锋陷坚
同出一辙 一模一样 一毫不差 若合符节 一般无二
函盖充周 兼包并容 无所不容 兼容并包 色色俱全
窃窃私语 目目相觑 窃窃私议 相对无言 赔身下气
相敬如宾 白首相庄 琴瑟之好 鸿案鹿车 伉俪情深
曲尽奇妙 巧言利口 言语妙天下 慧心妙舌 心巧嘴乖
漠不关心 原封未动 无所容心 淡而不厌 弃文存质
急痛攻心 面有难色 惊慌失色 惊惶失色 惨然不乐
蛇化为龙，不变其文 原封未动 恪守不渝 坚守不渝 信守不渝
谋臣猛将 谋臣武将 智勇双全 扯鼓夺旗 有勇知方
诲奸导淫 为非作恶 为非作歹 文奸济恶 党邪陷正
豕窜狼逋 弃甲曳兵 鼠窜狼奔 狐奔鼠窜 仓皇无措
长生不死 长春不老 永世无穷 没世不渝 永永无穷
鹰拿雁捉 风行电照 一日万里 逐电追风 燕跃鹄踊
有问必答 无言可对 何所不有 尽人皆知 答非所问
指皂为白 指皁为白 混淆黑白 白黑分明 不分青白
一清二楚 了了可见 丁一确二 炳若观火 一见了然
落月屋梁 绨袍之义 云树之思 久别重逢 旧雨新知
有隙可乘 有蠙可乘 过而能改 观衅伺隙 出谋献策
撒诈捣虚 虚词诡说 架谎凿空 滑头滑脑 五虚六耗
月晕础润 见世生苗 塔尖上功德 白鱼入舟 马到功成
日迈月征 日征月迈 日来月往 露往霜来 日月逾迈
没世难忘 永劫沉轮 枯木死灰 不复堪命 流落失所
敬老尊贤 重气徇命 重气猣名 敬贤重士 万流景仰
没精打彩 萎糜不振 凤狂龙躁 萎靡不振 失魂荡魄
忘恩背义 忘恩失义 背义负恩 负德辜恩 孤恩负义
天上石麟 天上麒麟 翩翩公子 文章宗工 青钱万选
竭力虔心 目注心营 尽忠竭力 全心全意 竭智尽忠
爱素好古 朴素无华 朴实无华 玩故习常 清新俊逸
爬山涉水 东踅西倒 山长水远 七高八低 攀藤附葛
出词吐气 恣无忌惮 张嘴挢舌 执迷不醒 以口问心
金瓶落井 秤锤落井 人财两空 破家丧产 破家竭产
经邦论道 安国宁家 鼎鼐调和 经国之才 持衡拥璇
鸡鸣戒旦 未明求衣 旰食宵衣 早出晚归 红日三竿
乃我困汝 负德辜恩 饰非遂过 大败亏轮 自贻伊咎
稔恶不悛 为恶不悛 造恶不悛 长恶靡悛 长恶不悛
忧心悄悄 忐忑不定 悒悒不乐 忑忑忐忐 急痛攻心
扶危救困 救困扶危 救难解危 雪里送炭 济困扶危
有志竟成 乘利席胜 转败为胜 反败为胜 径情直行
目食耳视 耳视目食 东西易面 扭直作曲 扭曲作直
目瞪口呆 捻神捻鬼 目瞪舌强 目瞪舌彊 目瞪口结
方滋未艾 方兴未已 竿头直上 欲速不达 一日千丈
嚼腭搥床 切齿痛恨 冲冠怒发 冲冠发怒 怨气满腹
脚不沾地 脚不点地 连三跨五 快步流星 大步流星
字顺文从 章决句断 修辞立诚 言之有序 词严义密
爽心悦目 秋月春风 好天良夜 山清水秀 良时美景
熙来攘往 攘来熙往 挨肩并足 挨肩迭背 挨肩叠背
革旧图新 避俗趋新 舍旧谋新 刬旧谋新 弃故揽新
暖衣饱食 丰衣足食 足衣足食 三平二满 家道从容
锦心绣肠 惊才绝艳 材雄德茂 满腹文章 大智大勇
挹彼注兹 挹彼注此 大雨如注 血流如注 染指垂涎
直抒己见 直言无隐 直言勿讳 侃侃而言 直言无讳
才高行洁 超世之才 材茂行洁 才高识远 高才远识
以文害辞 语简意赅 意在言外 言简义丰 识文谈字
贝阙珠宫 珠宫贝阙 桂殿兰宫 珠窗网户 渊涓蠖瀋
婀娜多姿 柔情绰态 娉婷袅娜 娉婷婀娜 柔情媚态
步履维艰 东踅西倒 寸步难移 寸步难行 东摇西摆
举止失措 无所措手足 手足无措 无所错手足 手足失措
千里同风 四海波静 四海昻平 马入华山 天平地成
别具一格 与众不同 两般三样 奇形怪状 拿腔作调
幡然悔悟 一反常态 了然于胸 面目一新 豁然大悟
神飞气扬 英姿勃勃 壮气凌云 雄姿英发 激昂慷慨
忐忑不安 忐忑不定 惶恐不安 惶惶不安 忐忐忑忑
恣情纵欲 恣心纵欲 放意肆志 肆行无忌 横无忌惮
以一持万 稳操胜算 稳操胜券 必操胜券 克敌制胜
心甘情原 深信不疑 不爽毫发 无可争辩 甘心情原
贯斗双龙 拿云捉月 龙翰凤翼 龙翰凤雏 材雄德茂
自我解嘲 避毁就誉 避瓜防李 避李嫌瓜 遮人眼目
析律贰端 兴讹造讪 深文周内 析律舞文 造谣生非
门堪罗雀 门可张罗 关门闭户 人急至 鸡犬不闻
满脸春色 莞尔而笑 满脸春风 弯腰捧腹 一笑百媚
同德协力 一心一德 协心戮力 一心同归 协心同力
生拖死拽 横拖倒拽 横拖竖拉 生拉硬扯 蛮来生作
杳无信息 音信杳无 杳无音讯 杳无音信 杳无音耗
稔恶不悛 造恶不悛 为恶不悛 长恶不悛 长恶靡悛
嚎天喊地 嚎天动地 鬼哭狼嚎 大放悲声 触目恸心
背本就末 离本依末 离经叛道 高飞远走 心不由意
成群结伙 挨山塞海 云屯雨集 云屯星聚 交颈并头
揣时度力 随才器使 量己审分 勤学苦练 爱日惜力
千辛万苦 万苦千辛 知难而进 久历风尘 艰难曲折
囊锥露颖 脱颖囊锥 显山露水 贯斗双龙 才华超众
东方千骑 迎新弃旧 三星在天 碧鬟红袖 掷果潘安
风雷火炮 风风火火 操之过切 操之过急 獐麇马鹿
反经合义 反经合道 逆道乱常 合情合理 入情入理
百死一生 命若悬丝 羊落虎口 十死一生 漏尽锺鸣
马上功成 马上得天下 揆文奋武 立业安邦 富国强兵
铁狱铜笼 铁窗风味 闭境自守 陷身囹圄 画地刻木
一心一德 同德协力 同心一力 同心叶力 同心合力
互剥痛疮 瞰瑕伺隙 徇私作弊 声气相通 争锋吃醋
挢枉过正 过而能改 矫枉过当 矫枉过中 矫枉过直
智穷才尽 智尽能索 力屈计穷 计尽力穷 知尽能索
气宇轩昂 器宇轩昂 精神百倍 汪洋自恣 精彩逼人
囊匣如洗 身无分文 赤贫如洗 上无片瓦，下无卓锥 冷窗冻壁
泥车瓦马 腹背之毛 虚舟飘瓦 累瓦结绳 月露风云
九牛拉不转 诚心诚意 诚心实意 虚己以听 赌咒发誓
铜心铁胆 九牛拉不转 不拔之志 励志竭精 毅然决然
神怡心旷 心旷神恬 心旷神愉 心怡神旷 爽心豁目
少头缺尾 里出外进 错落不齐 零零星星 支离破碎
旁指曲谕 诱掖奖劝 旁推侧引 广譬曲谕 打边鼓
小屈大申 重起炉灶 覆车之戒 前覆后戒 见噎废食
一廉如水 一清如水 臣心如水 却金暮夜 五月披裘
表里相依 痛痒相关 河同水密 相与为一 相因相生
蛮横无理 横蛮无理 蛮不讲理 出言无状 恶语伤人
不自满假 自视甚高 志高气扬 坐树不言 坐树无言
继绝存亡 存亡续绝 存亡继绝 兴微继绝 锦衣行昼
遁天妄行 违天悖人 逆天暴物 违天逆理 逆道乱常
利齿能牙 巧言利口 能说会道 斗唇合舌 谈论风生
托物陈喻 牵物引类 化及豚鱼 喻之以理 拏云握雾
旧地重游 重操旧业 重理旧业 重温旧业 归去来兮
百花争艳 逞娇呈美 露红烟紫 鲜艳夺目 异木奇花
孤行一意 侏儒观戏 随俗沉浮 以意为之 孤行己意
安土重旧 莼鲈之思 代马望北 北风之恋 千岁鹤归
守先待后 继古开今 继继承承 连绵不绝 相因相生
整本大套 指挥若定 有头有脑 有板有眼 百无一失
人心隔肚皮 人心难测 令人莫测 众难群疑 众难群移
不堪造就 孤立寡与 无所依归 胸无大志 有志无时
有家难奔 流落他乡 有国难投 无家可归 造次颠沛
鹄峙鸾停 雍容大度 雍容华贵 雍荣华贵 典则俊雅
穷巷陋室 织楚成门 蓬门筚户 三家村 穷阎漏屋
心口相应 心口如一 实获我心 言行相副 言无不尽
偷闲躲静 超然自逸 了身脱命 忘象得意 超凡出世
熙来攘往 攘来熙往 一拥而入 九衢三市 摩肩擦踵
心直嘴快 开口见胆 谈吐风生 心直口快 嘴直心快
一室生春 开眉展眼 熙熙融融 神流气鬯 怡性养神
拔树撼山 大声疾呼 拔地摇山 移山拔海 荡海拔山
爱不忍释 爱不释手 魂飞目断 乐而不厌 一往情深
天人共鉴 知情不举 推诚布公 公是公非 是非自有公论
一隅之见 一偏之见 一偏之论 见仁见智 见智见仁
一高二低 递胜递负 以弱胜强 成败得失 是非得失
不愧下学 不耻下问 贵人贱己 逊志时敏 谦躬下士
造次颠沛 流落江湖 落魄江湖 在陈之厄 步雪履穿
铸甲销戈 振兵释旅 弃甲倒戈 櫜甲束兵 振兵泽旅
高斋学士 岗头泽底 十室容贤 十不当一 顶名替身
瞋目扼腕 敢怒敢言 爆跳如雷 负气含灵 直眉怒目
消愁解闷 排忧解难 消愁释愦 调神畅情 安心乐业
昙花一现 石火风烛 石火风灯 人生朝露 呼吸之间
铜心铁胆 钢浇铁铸 不拔之志 坚忍不拔 铮铮铁骨
大张声势 人多势众 成名成家 游光扬声 大肆宣传
刑期无刑 逋慢之罪 微文深诋 以杀去杀 以杀止杀
以法为教 绳之以法 刑期无刑 违条犯法 井井有法
冥昭瞢闇 混混沌沌 黑灯下火 没颠没倒 暮夜无知
诲人不惓 诲人不倦 谆谆不倦 谆谆善诱 谆谆告戒
燕市悲歌 落月屋梁 驿路梅花 驿使梅花 春树暮云
马腹逃鞭 蒙混过关 高飞远集 文过遂非 避迹藏时
负义忘恩 忘情负义 负恩忘义 负德辜恩 忘恩失义
闭门扫轨 闭门却轨 闭门扫迹 闭门埽轨 闭门不纳
久历风尘 万苦千辛 千辛万苦 艰难曲折 饱经忧患
千里犹面 以古喻今 捉贼捉脏 捉贼捉赃 牙白口清
狼艰狈蹶 啮雪餐毡 如蹈水火 艰难困苦 若涉渊水
三百六十行 三十六行 七十二行 五行八作 九行八业
枝布叶分 枝分叶散 枝流叶布 代代相传 人丁兴旺
铁板铜弦 雄深雅健 倒峡泻河 海立云垂 徜徉恣肆
深得人心 时望所归 众口交赞 万流景仰 广土众民
不忙不暴 宽以待人 平心易气 平心静气 从容不迫
不得已而为之 如之奈何 如此而已 不得已而用之 无如之奈
嗒然若丧 咄咄书空 摇头叹息 没精打彩 椎胸顿足
自得其乐 乐在其中 饶有风趣 陶然自得 春宵一刻
进退中绳 进退应矩 进退有常 进退履绳 进退有节
负俗之累 负俗之讥 人言啧啧 冬箑夏裘 违时绝俗
侃侃而言 出言有章 开口见胆 言气卑弱 言而有信
汲汲皇皇 形色仓皇 气喘吁吁 急痛攻心 风雷火炮
呕心抽肠 透骨酸心 椎天抢地 剖肝泣血 凄入肝脾
晓以大义 晓以利害 昭昭在目 家喻户晓 顽石点头
身无立锥 仅容旋马 置锥之地 立锥之地 蜂窠蚁穴
乾端坤倪 干端坤倪 觉人觉世 饮水知源 白鱼赤乌
自由放任 跅弛不羁 横无忌惮 放达不羁 无所畏惮
温文儒雅 兰质熏心 兰质薰心 闻融敦厚 柔情侠骨
决命争首 尽力而为 拼死拼活 鼓脑争头 竭力虔心
丰亨豫大 松茂竹苞 太平盛世 民富国强 百卉千葩
出头露面 戴头识脸 自我表现 纡青拖紫 头面人物
披毛求疵 推本溯源 挑么挑六 披毛求瑕 攻瑕索垢
捶胸跌脚 捶胸跌足 捶胸顿脚 嗒然若丧 鸟啼花怨
响彻云表 响彻云际 龙腾虎啸 腾空而起 高遏行云
疾风迅雷 一日千丈 悬崖转石 火然泉达 春风野火
蜂房蚁穴 各就各位 跖狗吠尧 蹠狗吠尧 各自为战
河斜月落 河倾月落 月落星沉 月落参横 兔起乌沉
无以复加 至高无上 事不有余 不可胜言 有加无已
以战养战 招军买马 追奔逐北 追亡逐北 行兵布阵
血风肉雨 剥皮抽筋 鸷击狼噬 冲冠怒发 冲冠发怒
酒阑人散 摇席破座 接风洗尘 杯茗之敬 醉酒饱德
分厘毫丝 吹毛数睫 铢分毫析 刻画入微 毛发丝粟
自讨苦吃 惹祸招灾 自诒伊戚 无事生非 惹灾招祸
拜鬼求神 求福禳灾 握粟出卜 吉凶祸福 避祸求福
渔人得利 惹事生非 招是搬非 一面之词 坐收渔利
连州跨郡 千汇万状 四方八面 无所不在 布天盖地
壮气吞牛 气势磅礴 壮发冲冠 大气磅礴 汪洋自恣
久历风尘 饱经忧患 万苦千辛 千辛万苦 苦难深重
倚傍门户 弃甲投戈 束戈卷甲 附势趋炎 依门傍户
平步登天 竿头直上 青霄直上 一岁三迁 声誉鹊起
春和景明 莺飞草长 红情绿意 春暖花香 柳绿花红
骈门连室 车载船装 成千上万 烟霏雾集 总总林林
指南攻北 东荡西驰 东声西击 同心敌忾 以攻为守
流离颠顿 流离颠痜 流离颠沛 流落江湖 雨沐风餐
自愧弗如 甘拜下风 计过自讼 知过能改 愧不敢当
大张其词 大肆宣传 大喊大叫 大张声势 扬铃打鼓
应变无方 逐机应变 履机乘变 多谋善断 随物应机
悬若日月 炳如日星 百世不磨 远垂不朽 华星秋月
丘山之功 丰功盛烈 丰功伟绩 伟绩丰功 不赏之功
龙骧凤矫 凤翥龙翔 龙翔凤舞 凤翥龙蟠 舞凤飞龙
言不顾行 言行不符 言与心违 言行相悖 行不副言
表里相依 河同水密 痛痒相关 貌合心离 鱼水深情
自我作古 自我作故 独得之见 妙绝时人 不落俗套
太平盛世 丰亨豫大 骑驴倒堕 鸾飞凤舞 民富国强
极寿无疆 青山不老 万古千秋 没世不渝 迟日旷久
欲扬先抑 诱掖奖劝 按行自抑 相克相济 诱掖后进
以卵敌石 以石投卵 卵与石斗 以卵击石 以卵投石
泥菩萨过江 自救不暇 孤立寡与 孤舟独桨 远水救不得近火
珠围翠绕 翠绕珠围 翠围珠绕 纡青拖紫 朱盘玉敦
云消雨散 事往日迁 时移世异 前功尽废 万念俱寂
寒风侵肌 天寒地冻 天凝地闭 岁暮天寒 冰天雪窖
含血喷人 砌词捏控 造言生事 矫情饰诈 造言捏词
去粗取精 澄沙汰砾 涤故更新 吹毛洗垢 一扫而光
矢志不移 誓死不屈 誓死不渝 誓天指日 矢忠不二
枕山栖谷 高举深藏 轻举远游 散带衡门 高卧东山
博学多才 多见广识 高才远识 远见卓识 才高识远
惟肖惟妙 绘影绘声 绘声绘影 惟妙惟肖 活神活现
兴致索然 无情无绪 兴味索然 一无所获 百无聊赖
铢累寸积 累足成步 风霜雨雪 久经风霜 钻山塞海
